post_id,user_id,timestamp,parent_id,parent_user_id,parent_bloc,bloc,ideology,candidate,frame,strategy,emotion,sentiment,adversary_target,text,is_attack,is_reply,thread_depth,comment_position,time_of_day,day_of_week,is_weekend,campaign_phase,pre_first_round
post_003581,user_03227,2025-11-01,,,,Left,-0.8308891467102614,,economy,call-to-action,fear,negative,none,Support none now! | economy jobs inflation,0,0,0,0,0,5,1,post-break,1
reply_003582,user_03081,2025-11-01,reply_003558,user_04993,Right-Radical-Conservative,Right-Radical-Conservative,0.8108540584862577,,economy,defense,joy,positive,migrants,We must support migrants because they fight for our side. | economy jobs inflation | great excellent fantastic,0,1,2,0,0,5,1,post-break,1
post_003584,user_00216,2025-11-01,,,,Right-Radical-Conservative,0.7903792480110512,Kast,culture/values,call-to-action,anger,negative,the left,Everyone needs to vote against the left. | Kast must act! | values family tradition | outrage furious,0,0,0,0,0,5,1,post-break,1
post_003586,user_01615,2025-11-01,,,,Left,0.6856031318303374,Jara,democracy/institutions,info-sharing,sadness,negative,government,Here's what government said about this issue. | Jara must act! | democracy institutions | sad disappointed devastated,0,0,0,0,0,5,1,post-break,1
post_003588,user_00033,2025-11-01,,,,Left,-0.7154203418828208,,economy,defense,fear,negative,none,Stand with none! Our side needs unity against these attacks. | economy jobs inflation,0,0,0,0,0,5,1,post-break,1
reply_003589,user_00901,2025-11-01,post_003490,user_00866,Right-Traditional,Right-Radical-Conservative,0.7963650749195462,,economy,attack,disgust,negative,none,none is destroying our country! Cope harder. | economy jobs inflation | disgusting appalling repulsive,1,1,1,0,0,5,1,post-break,1
post_003591,user_00169,2025-11-01,,,,Right-Radical-Conservative,0.6363782979252623,,constitution/process,ridicule,disgust,negative,PC,"Sure buddy, PC is totally credible. /s | constitution process democracy",0,0,0,0,0,5,1,post-break,1
reply_003592,user_01602,2025-11-01,reply_003544,user_03323,Right-Traditional,Right-Radical-Conservative,1.0,Kast,economy,attack,fear,negative,the left,the left is destroying our country! Cope harder. | Kast must be stopped! | economy jobs inflation | worried concerned terrified,1,1,2,0,0,5,1,post-break,1
post_003594,user_00172,2025-11-01,,,,Left,-0.6163494890427998,Kaiser,immigration,ridicule,anger,negative,the left,"Yeah right, the left knows what they're doing. Sure. | Kaiser must act! | immigration borders | outrage furious",0,0,0,0,0,5,1,post-break,1
post_003596,user_02214,2025-11-01,,,,Right-Traditional,0.8798033648409179,,constitution/process,attack,contempt,negative,the right,the right is destroying our country! Cope harder. | constitution process democracy | contemptible beneath us,1,0,0,0,0,5,1,post-break,1
post_003598,user_04467,2025-11-01,,,,Left,-0.7354058911829634,Jara,democracy/institutions,defense,joy,positive,elites,Support elites - they represent our values and our movement. | Support Jara! | democracy institutions | great excellent fantastic,0,0,0,0,0,5,1,post-break,1
reply_003599,user_00905,2025-11-01,post_003526,user_02904,Right-Traditional,Right-Radical-Conservative,0.8760530408203036,,immigration,attack,sadness,negative,traitors within right,traitors within right represents everything wrong. LOL at their agenda. | immigration borders,1,1,1,0,0,5,1,post-break,1
reply_003600,user_00593,2025-11-01,post_003588,user_00033,Left,Right-Traditional,0.6468256313659551,,corruption,call-to-action,pride,positive,PC,Everyone needs to vote against PC. | corruption scandal | proud support victory,0,1,1,0,0,5,1,post-break,1
post_003602,user_01811,2025-11-01,,,,Right-Traditional,0.43226618922324844,,economy,attack,anger,negative,traitors within right,Stop traitors within right immediately! You don't understand reality. | economy jobs inflation | outrage furious enraged,1,0,0,0,0,5,1,post-break,1
post_003604,user_03010,2025-11-01,,,,Right-Radical-Conservative,-0.5000017989880777,Kast,culture/values,defense,pride,positive,migrants,migrants is fighting for us. We need to back them up. | Support Kast! | values family tradition | proud support victory,0,0,0,0,0,5,1,post-break,1
post_003606,user_03759,2025-11-01,,,,Right-Radical-Conservative,0.9019952997196748,,corruption,defense,pride,positive,traitors within right,traitors within right is fighting for us. We need to back them up. | corruption scandal,0,0,0,0,0,5,1,post-break,1
post_003608,user_04014,2025-11-01,,,,Right-Radical-Conservative,0.5493773803064533,Jara,corruption,call-to-action,anger,negative,the left,Everyone needs to vote against the left. | Jara must act! | corruption scandal | outrage furious,0,0,0,0,0,5,1,post-break,1
post_003610,user_00045,2025-11-01,,,,Right-Radical-Conservative,0.8022714917389797,,culture/values,call-to-action,neutral,neutral,the left,Everyone needs to vote against the left. | values family tradition,0,0,0,0,0,5,1,post-break,1
post_003612,user_01151,2025-11-01,,,,Left,0.332686299937016,Kaiser,security/crime,ridicule,anger,negative,the right,Can you believe the right said that? Pathetic. | Kaiser must act! | security violence crime,0,0,0,0,0,5,1,post-break,1
reply_003613,user_04215,2025-11-01,reply_003488,user_02071,Right-Libertarian,Right-Traditional,0.7077889075823174,Kast,culture/values,attack,contempt,negative,traitors within right,We cannot allow traitors within right to continue this madness. You people are pathetic. | Kast must be stopped! | values family tradition | contemptible beneath us,1,1,3,0,0,5,1,post-break,1
post_003615,user_00694,2025-11-01,,,,Right-Traditional,0.8566743831833237,,immigration,defense,pride,positive,the right,We must support the right because they fight for our side. | immigration borders,0,0,0,0,0,5,1,post-break,1
post_003617,user_03227,2025-11-01,,,,Left,-0.8308891467102614,,corruption,call-to-action,joy,positive,police,Support police now! | corruption scandal | great excellent fantastic,0,0,0,0,0,5,1,post-break,1
post_003619,user_03506,2025-11-01,,,,Right-Traditional,0.6513188237012865,Jara,economy,identity-boundary,pride,positive,traitors within right,"This is about our values, not traitors within right's agenda. | Jara must act! | economy jobs inflation | proud support victory",0,0,0,0,0,5,1,post-break,1
reply_003620,user_01717,2025-11-01,reply_003552,user_00259,Right-Libertarian,Right-Radical-Conservative,-0.39352392348247556,Jara,constitution/process,attack,sadness,negative,traitors within right,traitors within right must be defeated. Their supporters are delusional. | Jara must be stopped! | constitution process democracy,1,1,2,0,0,5,1,post-break,1
post_003622,user_02926,2025-11-01,,,,Right-Libertarian,0.7284536210068911,,constitution/process,info-sharing,anger,negative,migrants,Here's what migrants said about this issue. | constitution process democracy | outrage furious,0,0,0,0,0,5,1,post-break,1
reply_003623,user_03125,2025-11-01,post_003594,user_00172,Left,Left,-0.3654020594310094,Kast,security/crime,defense,pride,positive,the right,Support the right - they represent our values and our movement. | Support Kast! | security violence crime | proud support victory,0,1,1,0,0,5,1,post-break,1
reply_003624,user_03317,2025-11-02,post_003539,user_04637,Right-Traditional,Left,-0.41224737751532753,Jara,corruption,ridicule,contempt,negative,the right,Can you believe the right said that? Pathetic. | Jara must act! | corruption scandal | contemptible beneath us,0,1,1,0,0,6,1,post-break,1
post_003626,user_03594,2025-11-02,,,,Left,-0.6637457680971889,,security/crime,attack,disgust,negative,judiciary,judiciary is destroying our country! Cope harder. | security violence crime | disgusting appalling repulsive,1,0,0,0,0,6,1,post-break,1
reply_003627,user_00557,2025-11-02,post_003500,user_00625,Left,Right-Libertarian,-0.9309389485265731,,immigration,attack,disgust,negative,government,We cannot allow government to continue this madness. You people are pathetic. | immigration borders | disgusting appalling repulsive,1,1,1,0,0,6,1,post-break,1
reply_003628,user_01776,2025-11-02,post_003470,user_01052,Right-Libertarian,Right-Traditional,0.4197773457474141,,democracy/institutions,identity-boundary,disgust,negative,none,"This is about our values, not none's agenda. | democracy institutions | disgusting appalling repulsive",0,1,1,0,0,6,1,post-break,1
post_003630,user_02765,2025-11-02,,,,Left,-0.631340461815169,Kast,culture/values,attack,disgust,negative,the right,the right is destroying our country! Cope harder. | Kast must be stopped! | values family tradition | disgusting appalling repulsive,1,0,0,0,0,6,1,post-break,1
reply_003631,user_00976,2025-11-02,post_003521,user_03325,Right-Traditional,Left,-0.8348580585169765,,democracy/institutions,ridicule,anger,negative,the right,"Yeah right, the right knows what they're doing. Sure. | democracy institutions | outrage furious",0,1,1,0,0,6,1,post-break,1
reply_003632,user_04720,2025-11-02,reply_003564,user_03888,Right-Libertarian,Right-Libertarian,-0.7652330816165156,,corruption,info-sharing,fear,negative,none,Update on none's position. | corruption scandal,0,1,2,0,0,6,1,post-break,1
post_003634,user_00372,2025-11-02,,,,Right-Traditional,0.833485837119374,,immigration,call-to-action,joy,positive,traitors within right,Support traitors within right now! | immigration borders,0,0,0,0,0,6,1,post-break,1
post_003636,user_03043,2025-11-02,,,,Left,-0.8974887868139673,Matthei,culture/values,call-to-action,pride,positive,migrants,Support migrants now! | Matthei must act! | values family tradition | proud support victory,0,0,0,0,0,6,1,post-break,1
reply_003637,user_04783,2025-11-02,post_003575,user_01538,Right-Radical-Conservative,Right-Libertarian,0.9452912743757377,Kast,culture/values,attack,disgust,negative,judiciary,We cannot allow judiciary to continue this madness. You people are pathetic. | Kast must be stopped! | values family tradition | disgusting appalling repulsive,1,1,1,0,0,6,1,post-break,1
reply_003638,user_00096,2025-11-02,post_003533,user_01556,Right-Libertarian,Right-Radical-Conservative,0.7988041038025074,Kaiser,constitution/process,call-to-action,joy,positive,PC,Support PC now! | Kaiser must act! | constitution process democracy | great excellent fantastic,0,1,1,0,0,6,1,post-break,1
post_003640,user_02763,2025-11-02,,,,Left,-0.8799715943270536,,democracy/institutions,defense,joy,positive,the right,We must support the right because they fight for our side. | democracy institutions | great excellent fantastic,0,0,0,0,0,6,1,post-break,1
post_003642,user_00112,2025-11-02,,,,Right-Traditional,0.8247791570180866,Matthei,culture/values,identity-boundary,contempt,negative,traitors within right,"This is about our values, not traitors within right's agenda. | Matthei must act! | values family tradition | contemptible beneath us",0,0,0,0,0,6,1,post-break,1
reply_003643,user_02153,2025-11-02,post_003490,user_00866,Right-Traditional,Right-Libertarian,0.7579575930384229,Kaiser,immigration,attack,anger,negative,PC,PC is destroying our country! Cope harder. | Kaiser must be stopped! | immigration borders | outrage furious enraged,1,1,1,1,0,6,1,post-break,1
reply_003644,user_02913,2025-11-02,post_003636,user_03043,Left,Right-Traditional,1.0,,economy,identity-boundary,neutral,neutral,PC,"This is about our values, not PC's agenda. | economy jobs inflation",0,1,1,0,0,6,1,post-break,1
reply_003645,user_04536,2025-11-02,post_003642,user_00112,Right-Traditional,Left,0.9031493935692523,,security/crime,attack,anger,negative,the right,We cannot allow the right to continue this madness. You people are pathetic. | security violence crime,1,1,1,0,0,6,1,post-break,1
post_003647,user_01418,2025-11-02,,,,Right-Radical-Conservative,0.6836590093096414,,democracy/institutions,ridicule,disgust,negative,the right,the right is hilarious. Not. | democracy institutions,0,0,0,0,0,6,1,post-break,1
reply_003648,user_03285,2025-11-02,reply_003592,user_01602,Right-Radical-Conservative,Right-Radical-Conservative,0.6551926968943259,Kast,economy,defense,neutral,neutral,the right,Stand with the right! Our side needs unity against these attacks. | Support Kast! | economy jobs inflation,0,1,3,0,0,6,1,post-break,1
reply_003649,user_01275,2025-11-02,reply_003624,user_03317,Left,Right-Traditional,0.44190921675444217,Kast,economy,call-to-action,contempt,negative,elites,Support elites now! | Kast must act! | economy jobs inflation | contemptible beneath us,0,1,2,0,0,6,1,post-break,1
post_003651,user_02177,2025-11-02,,,,Left,-0.5302924105316024,Kast,culture/values,info-sharing,anger,negative,migrants,Update on migrants's position. | Kast must act! | values family tradition,0,0,0,0,0,6,1,post-break,1
post_003653,user_00169,2025-11-02,,,,Right-Radical-Conservative,0.6363782979252623,Matthei,corruption,call-to-action,anger,negative,migrants,Support migrants now! | Matthei must act! | corruption scandal,0,0,0,0,0,6,1,post-break,1
reply_003654,user_04708,2025-11-02,post_003615,user_00694,Right-Traditional,Right-Traditional,0.08611214815714979,Jara,economy,identity-boundary,anger,negative,police,Real Chileans support police. | Jara must act! | economy jobs inflation | outrage furious,0,1,1,0,0,6,1,post-break,1
post_003656,user_02669,2025-11-03,,,,Right-Traditional,0.8603696051271781,,economy,attack,anger,negative,elites,elites represents everything wrong. LOL at their agenda. | economy jobs inflation | outrage furious enraged,1,0,0,0,0,0,0,post-break,1
post_003658,user_02116,2025-11-03,,,,Right-Traditional,0.7223906721720817,Matthei,culture/values,defense,neutral,neutral,none,We must support none because they fight for our side. | Support Matthei! | values family tradition,0,0,0,0,0,0,0,post-break,1
post_003660,user_04973,2025-11-03,,,,Left,-0.5376519372465683,Matthei,constitution/process,ridicule,anger,negative,the right,Can you believe the right said that? Pathetic. | Matthei must act! | constitution process democracy,0,0,0,0,0,0,0,post-break,1
post_003662,user_03957,2025-11-03,,,,Left,0.7532275169053355,Matthei,security/crime,call-to-action,neutral,neutral,the right,Everyone needs to vote against the right. | Matthei must act! | security violence crime,0,0,0,0,0,0,0,post-break,1
post_003664,user_04003,2025-11-03,,,,Right-Traditional,0.8764494661565185,,immigration,call-to-action,fear,negative,migrants,Everyone needs to vote against migrants. | immigration borders,0,0,0,0,0,0,0,post-break,1
reply_003665,user_00156,2025-11-03,reply_003623,user_03125,Left,Right-Traditional,0.39654230997992557,Kast,security/crime,ridicule,contempt,negative,PC,PC is hilarious. Not. | Kast must act! | security violence crime,0,1,2,0,0,0,0,post-break,1
reply_003666,user_04178,2025-11-03,reply_003535,user_01317,Right-Traditional,Right-Traditional,0.7619514331748072,Matthei,constitution/process,ridicule,anger,negative,none,"none is a joke, honestly. /s They're so serious. | Matthei must act! | constitution process democracy | outrage furious",0,1,3,0,0,0,0,post-break,1
post_003668,user_03602,2025-11-03,,,,Right-Radical-Conservative,0.6847248570050385,,security/crime,identity-boundary,neutral,neutral,traitors within right,Real Chileans support traitors within right. | security violence crime,0,0,0,0,0,0,0,post-break,1
post_003670,user_03602,2025-11-03,,,,Right-Radical-Conservative,0.6847248570050385,Matthei,democracy/institutions,identity-boundary,fear,negative,migrants,"This is about our values, not migrants's agenda. | Matthei must act! | democracy institutions",0,0,0,0,0,0,0,post-break,1
post_003672,user_04208,2025-11-03,,,,Right-Traditional,0.5488929486702487,Kast,immigration,attack,hope,positive,the left,Wake up! the left is a threat to everything we stand for. | Kast must be stopped! | immigration borders | hope optimistic confident,1,0,0,0,0,0,0,post-break,1
post_003674,user_00450,2025-11-03,,,,Right-Traditional,0.6082113526985276,Matthei,security/crime,defense,fear,negative,traitors within right,We must support traitors within right because they fight for our side. | Support Matthei! | security violence crime | worried concerned terrified,0,0,0,0,0,0,0,post-break,1
post_003676,user_02179,2025-11-03,,,,Right-Traditional,0.5550792468286417,Kast,immigration,call-to-action,joy,positive,elites,Support elites now! | Kast must act! | immigration borders,0,0,0,0,0,0,0,post-break,1
reply_003677,user_03115,2025-11-03,post_003672,user_04208,Right-Traditional,Right-Libertarian,0.3608709099759607,,immigration,ridicule,contempt,negative,media,"Yeah right, media knows what they're doing. Sure. | immigration borders | contemptible beneath us",0,1,1,0,0,0,0,post-break,1
reply_003678,user_02110,2025-11-03,post_003672,user_04208,Right-Traditional,Right-Radical-Conservative,0.8268004662828609,Jara,culture/values,attack,joy,positive,none,Wake up! none is a threat to everything we stand for. | Jara must be stopped! | values family tradition | great excellent fantastic,1,1,1,1,0,0,0,post-break,1
reply_003679,user_03903,2025-11-03,post_003539,user_04637,Right-Traditional,Right-Traditional,0.6876782668119173,Matthei,immigration,call-to-action,joy,positive,judiciary,Support judiciary now! | Matthei must act! | immigration borders | great excellent fantastic,0,1,1,1,0,0,0,post-break,1
post_003681,user_03558,2025-11-03,,,,Right-Radical-Conservative,0.6802721159154551,Kast,democracy/institutions,ridicule,anger,negative,judiciary,"judiciary is a joke, honestly. /s They're so serious. | Kast must act! | democracy institutions",0,0,0,0,0,0,0,post-break,1
post_003683,user_02288,2025-11-03,,,,Left,-0.9390217120520411,,security/crime,call-to-action,sadness,negative,the right,Support the right now! | security violence crime | sad disappointed devastated,0,0,0,0,0,0,0,post-break,1
reply_003684,user_03464,2025-11-03,reply_003565,user_01828,Left,Right-Traditional,0.850448271443253,Kaiser,corruption,ridicule,disgust,negative,elites,"elites is a joke, honestly. /s They're so serious. | Kaiser must act! | corruption scandal",0,1,2,0,0,0,0,post-break,1
reply_003685,user_01328,2025-11-03,reply_003654,user_04708,Right-Traditional,Right-Traditional,0.4955127896038853,,security/crime,defense,neutral,neutral,the left,Stand with the left! Our side needs unity against these attacks. | security violence crime,0,1,2,0,0,0,0,post-break,1
post_003687,user_00997,2025-11-03,,,,Right-Traditional,0.6566717421048063,Kaiser,democracy/institutions,defense,anger,negative,PC,Stand with PC! Our side needs unity against these attacks. | Support Kaiser! | democracy institutions,0,0,0,0,0,0,0,post-break,1
post_003689,user_03681,2025-11-03,,,,Right-Traditional,0.4086011922887081,Matthei,democracy/institutions,defense,neutral,neutral,the right,Join our side in supporting the right. They have the evidence. | Support Matthei! | democracy institutions,0,0,0,0,0,0,0,post-break,1
post_003691,user_01930,2025-11-03,,,,Left,-0.46769939030360475,,culture/values,call-to-action,disgust,negative,none,Support none now! | values family tradition,0,0,0,0,0,0,0,post-break,1
post_003693,user_01942,2025-11-03,,,,Right-Traditional,0.5206235164891274,,constitution/process,info-sharing,disgust,negative,migrants,Update on migrants's position. | constitution process democracy,0,0,0,0,0,0,0,post-break,1
reply_003694,user_04331,2025-11-03,reply_003589,user_00901,Right-Radical-Conservative,Right-Radical-Conservative,-0.49483609333962064,Jara,security/crime,defense,hope,positive,judiciary,judiciary is right. Evidence shows they're doing what's needed. | Support Jara! | security violence crime | hope optimistic confident,0,1,2,0,0,0,0,post-break,1
reply_003695,user_03985,2025-11-03,reply_003627,user_00557,Right-Libertarian,Right-Libertarian,0.30328555036015764,Matthei,constitution/process,defense,hope,positive,migrants,migrants is fighting for us. We need to back them up. | Support Matthei! | constitution process democracy | hope optimistic confident,0,1,2,0,0,0,0,post-break,1
reply_003696,user_00306,2025-11-03,reply_003555,user_01324,Left,Right-Traditional,0.36179742747580895,Jara,culture/values,ridicule,fear,negative,the left,Can you believe the left said that? Pathetic. | Jara must act! | values family tradition | worried concerned terrified,0,1,2,0,0,0,0,post-break,1
reply_003697,user_00752,2025-11-03,post_003596,user_02214,Right-Traditional,Left,0.5056915162366318,,constitution/process,attack,disgust,negative,the left,the left must be defeated. Their supporters are delusional. | constitution process democracy | disgusting appalling repulsive,1,1,1,0,0,0,0,post-break,1
post_003699,user_03788,2025-11-03,,,,Right-Traditional,0.3262973225391224,Matthei,constitution/process,ridicule,anger,negative,police,"police is a joke, honestly. /s They're so serious. | Matthei must act! | constitution process democracy",0,0,0,0,0,0,0,post-break,1
reply_003700,user_01405,2025-11-03,post_003581,user_03227,Left,Right-Libertarian,0.5884072000663395,,immigration,attack,joy,positive,none,Wake up! none is a threat to everything we stand for. | immigration borders | great excellent fantastic,1,1,1,0,0,0,0,post-break,1
reply_003701,user_03824,2025-11-03,reply_003645,user_04536,Left,Right-Traditional,0.30449286130050385,Kast,democracy/institutions,attack,disgust,negative,none,none represents everything wrong. LOL at their agenda. | Kast must be stopped! | democracy institutions | disgusting appalling repulsive,1,1,2,0,0,0,0,post-break,1
post_003703,user_03597,2025-11-03,,,,Right-Libertarian,0.6341597807867605,,democracy/institutions,attack,disgust,negative,judiciary,judiciary represents everything wrong. LOL at their agenda. | democracy institutions | disgusting appalling repulsive,1,0,0,0,0,0,0,post-break,1
reply_003704,user_04820,2025-11-03,post_003563,user_03151,Left,Left,-0.3527352382300221,,corruption,defense,neutral,neutral,government,Support government - they represent our values and our movement. | corruption scandal,0,1,1,0,0,0,0,post-break,1
post_003706,user_00694,2025-11-03,,,,Right-Traditional,0.8566743831833237,Matthei,constitution/process,call-to-action,joy,positive,traitors within right,Everyone needs to vote against traitors within right. | Matthei must act! | constitution process democracy,0,0,0,0,0,0,0,post-break,1
post_003708,user_01196,2025-11-03,,,,Right-Traditional,0.7722353525868172,,security/crime,attack,anger,negative,the right,the right represents everything wrong. LOL at their agenda. | security violence crime | outrage furious enraged,1,0,0,0,0,0,0,post-break,1
post_003710,user_04786,2025-11-03,,,,Right-Radical-Conservative,0.696420796126774,Kast,democracy/institutions,ridicule,anger,negative,the left,the left is hilarious. Not. | Kast must act! | democracy institutions | outrage furious,0,0,0,0,0,0,0,post-break,1
post_003712,user_04684,2025-11-03,,,,Right-Libertarian,0.6037074780103955,Kast,constitution/process,attack,joy,positive,traitors within right,Wake up! traitors within right is a threat to everything we stand for. | Kast must be stopped! | constitution process democracy,1,0,0,0,0,0,0,post-break,1
post_003714,user_01016,2025-11-03,,,,Right-Libertarian,0.9206384409421167,Kaiser,constitution/process,attack,anger,negative,the right,the right is destroying our country! Cope harder. | Kaiser must be stopped! | constitution process democracy | outrage furious enraged,1,0,0,0,0,0,0,post-break,1
reply_003715,user_01592,2025-11-03,post_003687,user_00997,Right-Traditional,Right-Libertarian,0.5389910184824375,,constitution/process,attack,disgust,negative,the left,the left is destroying our country! Cope harder. | constitution process democracy | disgusting appalling repulsive,1,1,1,0,0,0,0,post-break,1
post_003717,user_02544,2025-11-03,,,,Right-Radical-Conservative,0.7062635056365381,,democracy/institutions,defense,hope,positive,judiciary,Stand with judiciary! Our side needs unity against these attacks. | democracy institutions | hope optimistic confident,0,0,0,0,0,0,0,post-break,1
post_003719,user_02584,2025-11-03,,,,Left,-0.929115507086951,Matthei,security/crime,call-to-action,joy,positive,the right,Support the right now! | Matthei must act! | security violence crime | great excellent fantastic,0,0,0,0,0,0,0,post-break,1
post_003721,user_01643,2025-11-03,,,,Left,-0.4456669533407001,,constitution/process,ridicule,fear,negative,the left,"Yeah right, the left knows what they're doing. Sure. | constitution process democracy | worried concerned terrified",0,0,0,0,0,0,0,post-break,1
reply_003722,user_03472,2025-11-03,post_003591,user_00169,Right-Radical-Conservative,Right-Radical-Conservative,0.7785619651613933,Jara,security/crime,info-sharing,disgust,negative,government,Update on government's position. | Jara must act! | security violence crime | disgusting appalling repulsive,0,1,1,0,0,0,0,post-break,1
post_003724,user_00125,2025-11-03,,,,Right-Radical-Conservative,1.0,,economy,ridicule,anger,negative,elites,"Sure buddy, elites is totally credible. /s | economy jobs inflation | outrage furious",0,0,0,0,0,0,0,post-break,1
reply_003725,user_02395,2025-11-04,reply_003628,user_01776,Right-Traditional,Right-Radical-Conservative,0.8046274239135409,,corruption,attack,anger,negative,the left,the left must be defeated. Their supporters are delusional. | corruption scandal | outrage furious enraged,1,1,2,0,0,1,0,post-break,1
reply_003726,user_03969,2025-11-04,reply_003623,user_03125,Left,Right-Traditional,0.2415141674799774,,democracy/institutions,ridicule,contempt,negative,media,media is hilarious. Not. | democracy institutions | contemptible beneath us,0,1,2,1,0,1,0,post-break,1
reply_003727,user_03533,2025-11-04,post_003579,user_01984,Left,Right-Radical-Conservative,-0.43439902284570375,,economy,attack,hope,positive,none,Wake up! none is a threat to everything we stand for. | economy jobs inflation | hope optimistic confident,1,1,1,0,0,1,0,post-break,1
post_003729,user_04445,2025-11-04,,,,Left,-0.787173157202808,Matthei,economy,defense,pride,positive,the left,the left is fighting for us. We need to back them up. | Support Matthei! | economy jobs inflation | proud support victory,0,0,0,0,0,1,0,post-break,1
reply_003730,user_03331,2025-11-04,reply_003704,user_04820,Left,Left,0.45706109052263255,Jara,culture/values,attack,anger,negative,the right,the right must be defeated. Their supporters are delusional. | Jara must be stopped! | values family tradition,1,1,2,0,0,1,0,post-break,1
post_003732,user_00575,2025-11-04,,,,Right-Radical-Conservative,0.45867774406079065,Jara,culture/values,defense,fear,negative,elites,elites is fighting for us. We need to back them up. | Support Jara! | values family tradition,0,0,0,0,0,1,0,post-break,1
post_003734,user_04448,2025-11-04,,,,Right-Libertarian,-0.5328458552311713,Kaiser,culture/values,call-to-action,hope,positive,media,Everyone needs to vote against media. | Kaiser must act! | values family tradition | hope optimistic confident,0,0,0,0,0,1,0,post-break,1
reply_003735,user_02769,2025-11-04,post_003612,user_01151,Left,Right-Radical-Conservative,0.8636517415792103,,corruption,defense,pride,positive,police,police is fighting for us. We need to back them up. | corruption scandal | proud support victory,0,1,1,0,0,1,0,post-break,1
post_003737,user_00118,2025-11-04,,,,Left,0.5361061683610863,Matthei,constitution/process,attack,hope,positive,the left,the left represents everything wrong. LOL at their agenda. | Matthei must be stopped! | constitution process democracy | hope optimistic confident,1,0,0,0,0,1,0,post-break,1
post_003739,user_03818,2025-11-04,,,,Right-Radical-Conservative,0.7908590732321005,,corruption,identity-boundary,disgust,negative,PC,"This is about our values, not PC's agenda. | corruption scandal",0,0,0,0,0,1,0,post-break,1
reply_003740,user_03697,2025-11-04,post_003734,user_04448,Right-Libertarian,Right-Radical-Conservative,0.9698608311063904,,constitution/process,ridicule,disgust,negative,elites,"elites is a joke, honestly. /s They're so serious. | constitution process democracy",0,1,1,0,0,1,0,post-break,1
post_003742,user_04698,2025-11-04,,,,Right-Traditional,0.1732857484742369,,constitution/process,ridicule,anger,negative,government,"Sure buddy, government is totally credible. /s | constitution process democracy | outrage furious",0,0,0,0,0,1,0,post-break,1
post_003744,user_01595,2025-11-04,,,,Left,-0.877142759959938,Jara,economy,defense,hope,positive,judiciary,Stand with judiciary! Our side needs unity against these attacks. | Support Jara! | economy jobs inflation | hope optimistic confident,0,0,0,0,0,1,0,post-break,1
reply_003745,user_03703,2025-11-04,post_003615,user_00694,Right-Traditional,Right-Libertarian,0.25462686112407795,,corruption,info-sharing,sadness,negative,migrants,Here's what migrants said about this issue. | corruption scandal | sad disappointed devastated,0,1,1,1,0,1,0,post-break,1
reply_003746,user_04061,2025-11-04,reply_003628,user_01776,Right-Traditional,Right-Radical-Conservative,0.5534548786670075,Matthei,corruption,attack,contempt,negative,the left,Wake up! the left is a threat to everything we stand for. | Matthei must be stopped! | corruption scandal,1,1,2,1,0,1,0,post-break,1
post_003748,user_03749,2025-11-04,,,,Left,0.12944270602292812,Kast,corruption,identity-boundary,anger,negative,the right,Real Chileans support the right. | Kast must act! | corruption scandal | outrage furious,0,0,0,0,0,1,0,post-break,1
reply_003749,user_04202,2025-11-04,reply_003666,user_04178,Right-Traditional,Left,-0.8840583301328271,Jara,security/crime,ridicule,anger,negative,the right,"the right is a joke, honestly. /s They're so serious. | Jara must act! | security violence crime",0,1,4,0,0,1,0,post-break,1
post_003751,user_03985,2025-11-04,,,,Right-Libertarian,0.30328555036015764,Kast,economy,defense,joy,positive,the left,Support the left - they represent our values and our movement. | Support Kast! | economy jobs inflation | great excellent fantastic,0,0,0,0,0,1,0,post-break,1
post_003753,user_02157,2025-11-04,,,,Left,0.42665278429659553,,culture/values,info-sharing,joy,positive,police,Update on police's position. | values family tradition | great excellent fantastic,0,0,0,0,0,1,0,post-break,1
reply_003754,user_01345,2025-11-04,post_003691,user_01930,Left,Right-Traditional,0.3806341623768574,Kast,economy,ridicule,disgust,negative,media,"Yeah right, media knows what they're doing. Sure. | Kast must act! | economy jobs inflation | disgusting appalling repulsive",0,1,1,0,0,1,0,post-break,1
reply_003755,user_04310,2025-11-04,post_003703,user_03597,Right-Libertarian,Right-Traditional,0.6895122371276167,Jara,culture/values,attack,anger,negative,traitors within right,traitors within right represents everything wrong. LOL at their agenda. | Jara must be stopped! | values family tradition | outrage furious enraged,1,1,1,0,0,1,0,post-break,1
reply_003756,user_03294,2025-11-04,post_003656,user_02669,Right-Traditional,Right-Libertarian,1.0,Jara,culture/values,ridicule,disgust,negative,none,"Sure buddy, none is totally credible. /s | Jara must act! | values family tradition | disgusting appalling repulsive",0,1,1,0,0,1,0,post-break,1
reply_003757,user_04426,2025-11-04,reply_003679,user_03903,Right-Traditional,Right-Traditional,0.8455552074892168,,democracy/institutions,attack,anger,negative,the left,the left must be defeated. Their supporters are delusional. | democracy institutions | outrage furious enraged,1,1,2,0,0,1,0,post-break,1
post_003759,user_04017,2025-11-04,,,,Left,-0.5867101899151296,Kaiser,democracy/institutions,call-to-action,disgust,negative,the right,Everyone needs to vote against the right. | Kaiser must act! | democracy institutions | disgusting appalling repulsive,0,0,0,0,0,1,0,post-break,1
post_003761,user_00849,2025-11-04,,,,Right-Libertarian,0.5066457639018508,,democracy/institutions,info-sharing,anger,negative,government,Update on government's position. | democracy institutions | outrage furious,0,0,0,0,0,1,0,post-break,1
